"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
2016;1;"dd";9;10;"abundance";18547,1813175307
2016;1;"dd";9;10;"richness";7
2016;1;"dd";9;10;"evenness";4,78268135443274
2016;1;"dd";9;15;"abundance";20982,7372126266
2016;1;"dd";9;15;"richness";10
2016;1;"dd";9;15;"evenness";6,20984994263439
2016;1;"dd";9;20;"abundance";14940,2001324223
2016;1;"dd";9;20;"richness";8
2016;1;"dd";9;20;"evenness";5,61938463165401
2016;1;"dd";10;2;"abundance";83411,6374914208
2016;1;"dd";10;2;"richness";14
2016;1;"dd";10;2;"evenness";5,27810363049872
2016;1;"dd";10;5;"abundance";11403,7965881119
2016;1;"dd";10;5;"richness";10
2016;1;"dd";10;5;"evenness";4,6213428358047
2016;1;"dd";10;10;"abundance";21994,0536411174
2016;1;"dd";10;10;"richness";8
2016;1;"dd";10;10;"evenness";5,69918751099505
2016;1;"dd";10;15;"abundance";10061,1990279314
2016;1;"dd";10;15;"richness";8
2016;1;"dd";10;15;"evenness";5,31615200552487
2016;1;"dd";10;20;"abundance";11826,2458367127
2016;1;"dd";10;20;"richness";8
2016;1;"dd";10;20;"evenness";5,26414762029313
2016;1;"ia";1;2;"abundance";258436,733879599
2016;1;"ia";1;2;"richness";14
2016;1;"ia";1;2;"evenness";4,09141540674483
2016;1;"ia";1;5;"abundance";1239338647135,43
2016;1;"ia";1;5;"richness";8
2016;1;"ia";1;5;"evenness";2,41194861312739
2016;1;"ia";1;10;"abundance";4,47002050015192e+26
2016;1;"ia";1;10;"richness";8
2016;1;"ia";1;10;"evenness";1,00524787690437
2016;1;"ia";1;15;"abundance";2,72187669667072e+41
2016;1;"ia";1;15;"richness";8
2016;1;"ia";1;15;"evenness";1,0000100221569
2016;1;"ia";1;20;"abundance";1,65842979105515e+56
2016;1;"ia";1;20;"richness";8
2016;1;"ia";1;20;"evenness";1,0000000154422
2016;1;"ia";2;2;"abundance";240555,845538159
2016;1;"ia";2;2;"richness";14
2016;1;"ia";2;2;"evenness";4,0568469159533
2016;1;"ia";2;5;"abundance";1326623869084,2
2016;1;"ia";2;5;"richness";7
2016;1;"ia";2;5;"evenness";2,6147522700786
2016;1;"ia";2;10;"abundance";4,29575335627021e+26
2016;1;"ia";2;10;"richness";7
2016;1;"ia";2;10;"evenness";1,00642468957013
2016;1;"ia";2;15;"abundance";2,61534497520426e+41
2016;1;"ia";2;15;"richness";7
2016;1;"ia";2;15;"evenness";1,00001242763662
2016;1;"ia";2;20;"abundance";1,59352012081883e+56
2016;1;"ia";2;20;"richness";7
2016;1;"ia";2;20;"evenness";1,00000001925833
2016;1;"ia";3;2;"abundance";229359,243823177
2016;1;"ia";3;2;"richness";14
2016;1;"ia";3;2;"evenness";4,0251204238886
2016;1;"ia";3;5;"abundance";1328581713078,28
2016;1;"ia";3;5;"richness";6
2016;1;"ia";3;5;"evenness";2,74630573258704
2016;1;"ia";3;10;"abundance";4,04518310651212e+26
2016;1;"ia";3;10;"richness";6
2016;1;"ia";3;10;"evenness";1,00697989757112
2016;1;"ia";3;15;"abundance";2,46260448297986e+41
2016;1;"ia";3;15;"richness";6
2016;1;"ia";3;15;"evenness";1,00001354318836
2016;1;"ia";3;20;"abundance";1,50045577820982e+56
2016;1;"ia";3;20;"richness";6
2016;1;"ia";3;20;"evenness";1,00000002102646
2016;1;"ia";4;2;"abundance";222040,103966138
2016;1;"ia";4;2;"richness";14
2016;1;"ia";4;2;"evenness";3,997718542269
2016;1;"ia";4;5;"abundance";1277096842863,66
2016;1;"ia";4;5;"richness";6
2016;1;"ia";4;5;"evenness";2,83686631312481
2016;1;"ia";4;10;"abundance";3,73297359610273e+26
2016;1;"ia";4;10;"richness";6
2016;1;"ia";4;10;"evenness";1,00733289415126
2016;1;"ia";4;15;"abundance";2,27242816009661e+41
2016;1;"ia";4;15;"richness";6
2016;1;"ia";4;15;"evenness";1,0000142511285
2016;1;"ia";4;20;"abundance";1,38458197951072e+56
2016;1;"ia";4;20;"richness";6
2016;1;"ia";4;20;"evenness";1,00000002215027
2016;1;"ia";5;2;"abundance";217166,303602157
2016;1;"ia";5;2;"richness";14
2016;1;"ia";5;2;"evenness";3,9759281991059
2016;1;"ia";5;5;"abundance";1198516418312,38
2016;1;"ia";5;5;"richness";6
2016;1;"ia";5;5;"evenness";2,9066392053319
2016;1;"ia";5;10;"abundance";3,37320400107793e+26
2016;1;"ia";5;10;"richness";6
2016;1;"ia";5;10;"evenness";1,00770568326186
2016;1;"ia";5;15;"abundance";2,05331299692721e+41
2016;1;"ia";5;15;"richness";6
2016;1;"ia";5;15;"evenness";1,00001500890688
2016;1;"ia";5;20;"abundance";1,25107586158379e+56
2016;1;"ia";5;20;"richness";6
2016;1;"ia";5;20;"evenness";1,00000002335512
2016;1;"ia";6;2;"abundance";213959,799122395
2016;1;"ia";6;2;"richness";14
2016;1;"ia";6;2;"evenness";3,96016715203691
2016;1;"ia";6;5;"abundance";1107641196286,23
2016;1;"ia";6;5;"richness";6
2016;1;"ia";6;5;"evenness";2,96529894333675
2016;1;"ia";6;10;"abundance";2,98283585763347e+26
2016;1;"ia";6;10;"richness";6
2016;1;"ia";6;10;"evenness";1,00820989910796
2016;1;"ia";6;15;"abundance";1,81556084642584e+41
2016;1;"ia";6;15;"richness";6
2016;1;"ia";6;15;"evenness";1,00001604804713
2016;1;"ia";6;20;"abundance";1,10621428995906e+56
2016;1;"ia";6;20;"richness";6
2016;1;"ia";6;20;"evenness";1,00000002501029
2016;1;"ia";7;2;"abundance";211976,087339909
2016;1;"ia";7;2;"richness";14
2016;1;"ia";7;2;"evenness";3,95034799536333
2016;1;"ia";7;5;"abundance";1012593956325,23
2016;1;"ia";7;5;"richness";6
2016;1;"ia";7;5;"evenness";3,01445418404581
2016;1;"ia";7;10;"abundance";2,58205466878838e+26
2016;1;"ia";7;10;"richness";6
2016;1;"ia";7;10;"evenness";1,00890422469363
2016;1;"ia";7;15;"abundance";1,57146053229555e+41
2016;1;"ia";7;15;"richness";6
2016;1;"ia";7;15;"evenness";1,00001749413409
2016;1;"ia";7;20;"abundance";9,57484799733489e+55
2016;1;"ia";7;20;"richness";6
2016;1;"ia";7;20;"evenness";1,00000002731859
2016;1;"ia";8;2;"abundance";210952,306477137
2016;1;"ia";8;2;"richness";14
2016;1;"ia";8;2;"evenness";3,94621603285497
2016;1;"ia";8;5;"abundance";918378641612,761
2016;1;"ia";8;5;"richness";6
2016;1;"ia";8;5;"evenness";3,05146594794155
2016;1;"ia";8;10;"abundance";2,19168070175001e+26
2016;1;"ia";8;10;"richness";6
2016;1;"ia";8;10;"evenness";1,00982371660078
2016;1;"ia";8;15;"abundance";1,33369627602554e+41
2016;1;"ia";8;15;"richness";6
2016;1;"ia";8;15;"evenness";1,00001942790697
2016;1;"ia";8;20;"abundance";8,12615846147666e+55
2016;1;"ia";8;20;"richness";6
2016;1;"ia";8;20;"evenness";1,00000003041337
2016;1;"ia";9;2;"abundance";210731,769761713
2016;1;"ia";9;2;"richness";14
2016;1;"ia";9;2;"evenness";3,94753290383952
2016;1;"ia";9;5;"abundance";828330442544,123
2016;1;"ia";9;5;"richness";6
2016;1;"ia";9;5;"evenness";3,07277965677855
2016;1;"ia";9;10;"abundance";1,82865591516123e+26
2016;1;"ia";9;10;"richness";6
2016;1;"ia";9;10;"evenness";1,01099586502698
2016;1;"ia";9;15;"abundance";1,11259182633549e+41
2016;1;"ia";9;15;"richness";6
2016;1;"ia";9;15;"evenness";1,00002191816019
2016;1;"ia";9;20;"abundance";6,77897657467821e+55
2016;1;"ia";9;20;"richness";6
2016;1;"ia";9;20;"evenness";1,00000003441096
2016;1;"ia";10;2;"abundance";211225,288133516
2016;1;"ia";10;2;"richness";14
2016;1;"ia";10;2;"evenness";3,9541778732883
2016;1;"ia";10;5;"abundance";745569984769
2016;1;"ia";10;5;"richness";6
2016;1;"ia";10;5;"evenness";3,07518043010817
2016;1;"ia";10;10;"abundance";1,51151417974474e+26
2016;1;"ia";10;10;"richness";6
2016;1;"ia";10;10;"evenness";1,01238940011534
2016;1;"ia";10;15;"abundance";9,19441675579847e+40
2016;1;"ia";10;15;"richness";6
2016;1;"ia";10;15;"evenness";1,00002491129954
2016;1;"ia";10;20;"abundance";5,60211933488696e+55
2016;1;"ia";10;20;"richness";6
2016;1;"ia";10;20;"evenness";1,00000003923227
2016;1;"id";1;2;"abundance";258436,733879599
2016;1;"id";1;2;"richness";14
2016;1;"id";1;2;"evenness";4,09141540674483
2016;1;"id";1;5;"abundance";1239338647135,43
2016;1;"id";1;5;"richness";8
2016;1;"id";1;5;"evenness";2,41194861312739
2016;1;"id";1;10;"abundance";4,47002050015192e+26
2016;1;"id";1;10;"richness";8
2016;1;"id";1;10;"evenness";1,00524787690437
2016;1;"id";1;15;"abundance";2,72187669667072e+41
2016;1;"id";1;15;"richness";8
2016;1;"id";1;15;"evenness";1,0000100221569
2016;1;"id";1;20;"abundance";1,65842979105515e+56
2016;1;"id";1;20;"richness";8
2016;1;"id";1;20;"evenness";1,0000000154422
2016;1;"id";2;2;"abundance";93793,9273514374
2016;1;"id";2;2;"richness";14
2016;1;"id";2;2;"evenness";4,24064619784121
2016;1;"id";2;5;"abundance";61402,1892800904
2016;1;"id";2;5;"richness";8
2016;1;"id";2;5;"evenness";1,47430294856342
2016;1;"id";2;10;"abundance";75123,2369880092
2016;1;"id";2;10;"richness";7
2016;1;"id";2;10;"evenness";1,98315816931848
2016;1;"id";2;15;"abundance";28573,2678060406
2016;1;"id";2;15;"richness";3
2016;1;"id";2;15;"evenness";1,00140026882486
2016;1;"id";2;20;"abundance";11012,0365906828
2016;1;"id";2;20;"richness";3
2016;1;"id";2;20;"evenness";1,00005431883369
2016;1;"id";3;2;"abundance";37247,5381669039
2016;1;"id";3;2;"richness";14
2016;1;"id";3;2;"evenness";4,37470581098014
2016;1;"id";3;5;"abundance";40055,5333689817
2016;1;"id";3;5;"richness";8
2016;1;"id";3;5;"evenness";1,85886986495768
2016;1;"id";3;10;"abundance";5021,0294886872
2016;1;"id";3;10;"richness";6
2016;1;"id";3;10;"evenness";1,0287838587516
2016;1;"id";3;15;"abundance";22993,0653877278
2016;1;"id";3;15;"richness";4
2016;1;"id";3;15;"evenness";1,00175992510445
2016;1;"id";3;20;"abundance";17511,4125994376
2016;1;"id";3;20;"richness";4
2016;1;"id";3;20;"evenness";1,69719372398455
2016;1;"id";4;2;"abundance";15989,7286150182
2016;1;"id";4;2;"richness";14
2016;1;"id";4;2;"evenness";4,50476057620969
2016;1;"id";4;5;"abundance";22934,5415031622
2016;1;"id";4;5;"richness";9
2016;1;"id";4;5;"evenness";1,79239407771057
2016;1;"id";4;10;"abundance";11955,0550622739
2016;1;"id";4;10;"richness";6
2016;1;"id";4;10;"evenness";1,07070626276891
2016;1;"id";4;15;"abundance";11131,3218515407
2016;1;"id";4;15;"richness";4
2016;1;"id";4;15;"evenness";1,00543985336986
2016;1;"id";4;20;"abundance";14626,1319868247
2016;1;"id";4;20;"richness";3
2016;1;"id";4;20;"evenness";1,00005810591911
2016;1;"id";5;2;"abundance";7347,66558413463
2016;1;"id";5;2;"richness";14
2016;1;"id";5;2;"evenness";4,64928369406297
2016;1;"id";5;5;"abundance";12795,584297025
2016;1;"id";5;5;"richness";7
2016;1;"id";5;5;"evenness";1,83756478925297
2016;1;"id";5;10;"abundance";7449,52423660047
2016;1;"id";5;10;"richness";6
2016;1;"id";5;10;"evenness";1,02810162586311
2016;1;"id";5;15;"abundance";6372,75991980461
2016;1;"id";5;15;"richness";4
2016;1;"id";5;15;"evenness";1,0011023560667
2016;1;"id";5;20;"abundance";5406,50958213027
2016;1;"id";5;20;"richness";3
2016;1;"id";5;20;"evenness";1,00008909865883
2016;1;"id";6;2;"abundance";3590,69770436305
2016;1;"id";6;2;"richness";14
2016;1;"id";6;2;"evenness";4,83574685970208
2016;1;"id";6;5;"abundance";6316,81192830849
2016;1;"id";6;5;"richness";9
2016;1;"id";6;5;"evenness";1,40269984685331
2016;1;"id";6;10;"abundance";7739,05611081719
2016;1;"id";6;10;"richness";8
2016;1;"id";6;10;"evenness";1,05150618451474
2016;1;"id";6;15;"abundance";7961,11381914323
2016;1;"id";6;15;"richness";5
2016;1;"id";6;15;"evenness";1,0068366279893
2016;1;"id";6;20;"abundance";7073,74472524485
2016;1;"id";6;20;"richness";4
2016;1;"id";6;20;"evenness";1,0000914923946
2016;1;"id";7;2;"abundance";1861,47233940284
2016;1;"id";7;2;"richness";14
2016;1;"id";7;2;"evenness";5,10471027040936
2016;1;"id";7;5;"abundance";3530,65122285112
2016;1;"id";7;5;"richness";13
2016;1;"id";7;5;"evenness";2,49488577898956
2016;1;"id";7;10;"abundance";3333,1031082601
2016;1;"id";7;10;"richness";8
2016;1;"id";7;10;"evenness";1,06323017529629
2016;1;"id";7;15;"abundance";2890,36655926971
2016;1;"id";7;15;"richness";5
2016;1;"id";7;15;"evenness";1,00062545990286
2016;1;"id";7;20;"abundance";6198,98461546899
2016;1;"id";7;20;"richness";5
2016;1;"id";7;20;"evenness";1,01396035013003
2016;1;"id";8;2;"abundance";1027,07493913812
2016;1;"id";8;2;"richness";14
2016;1;"id";8;2;"evenness";5,52204651091358
2016;1;"id";8;5;"abundance";6707,82100916847
2016;1;"id";8;5;"richness";13
2016;1;"id";8;5;"evenness";3,42667766775519
2016;1;"id";8;10;"abundance";4414,74803910191
2016;1;"id";8;10;"richness";9
2016;1;"id";8;10;"evenness";1,04616405662995
2016;1;"id";8;15;"abundance";2640,35452251635
2016;1;"id";8;15;"richness";6
2016;1;"id";8;15;"evenness";1,71437543748537
2016;1;"id";8;20;"abundance";4645,15036046385
2016;1;"id";8;20;"richness";2
2016;1;"id";8;20;"evenness";1,00003679954118
2016;1;"id";9;2;"abundance";612,96796266079
2016;1;"id";9;2;"richness";14
2016;1;"id";9;2;"evenness";6,23059860813793
2016;1;"id";9;5;"abundance";4291,57986085082
2016;1;"id";9;5;"richness";14
2016;1;"id";9;5;"evenness";2,30968859331786
2016;1;"id";9;10;"abundance";2912,36894522443
2016;1;"id";9;10;"richness";8
2016;1;"id";9;10;"evenness";2,89741947115228
2016;1;"id";9;15;"abundance";2254,83950654635
2016;1;"id";9;15;"richness";8
2016;1;"id";9;15;"evenness";1,48031258280291
2016;1;"id";9;20;"abundance";1735,17148029855
2016;1;"id";9;20;"richness";3
2016;1;"id";9;20;"evenness";1,0133022819246
2016;1;"id";10;2;"abundance";427,686421093608
2016;1;"id";10;2;"richness";14
2016;1;"id";10;2;"evenness";7,59984613563134
2016;1;"id";10;5;"abundance";10839,9429234754
2016;1;"id";10;5;"richness";14
2016;1;"id";10;5;"evenness";1,48246177491224
2016;1;"id";10;10;"abundance";1564,11449290515
2016;1;"id";10;10;"richness";10
2016;1;"id";10;10;"evenness";1,90054967258508
2016;1;"id";10;15;"abundance";8855,13257008093
2016;1;"id";10;15;"richness";8
2016;1;"id";10;15;"evenness";2,29123347219085
2016;1;"id";10;20;"abundance";14991,698259692
2016;1;"id";10;20;"richness";6
2016;1;"id";10;20;"evenness";1,48687183657324
2016;1;"obs";1;2;"abundance";258436,733879599
2016;1;"obs";1;2;"richness";14
2016;1;"obs";1;2;"evenness";4,09141540674483
2016;1;"obs";1;5;"abundance";1239338647135,43
2016;1;"obs";1;5;"richness";8
2016;1;"obs";1;5;"evenness";2,41194861312739
2016;1;"obs";1;10;"abundance";4,47002050015192e+26
2016;1;"obs";1;10;"richness";8
2016;1;"obs";1;10;"evenness";1,00524787690437
2016;1;"obs";1;15;"abundance";2,72187669667072e+41
2016;1;"obs";1;15;"richness";8
2016;1;"obs";1;15;"evenness";1,0000100221569
2016;1;"obs";1;20;"abundance";1,65842979105515e+56
2016;1;"obs";1;20;"richness";8
2016;1;"obs";1;20;"evenness";1,0000000154422
2016;1;"obs";2;2;"abundance";258436,733879599
2016;1;"obs";2;2;"richness";14
2016;1;"obs";2;2;"evenness";4,09141540674483
2016;1;"obs";2;5;"abundance";1239338647135,43
2016;1;"obs";2;5;"richness";8
2016;1;"obs";2;5;"evenness";2,41194861312739
2016;1;"obs";2;10;"abundance";4,47002050015192e+26
2016;1;"obs";2;10;"richness";8
2016;1;"obs";2;10;"evenness";1,00524787690437
2016;1;"obs";2;15;"abundance";2,72187669667072e+41
2016;1;"obs";2;15;"richness";8
2016;1;"obs";2;15;"evenness";1,0000100221569
2016;1;"obs";2;20;"abundance";1,65842979105515e+56
2016;1;"obs";2;20;"richness";8
2016;1;"obs";2;20;"evenness";1,0000000154422
2016;1;"obs";3;2;"abundance";258436,733879599
2016;1;"obs";3;2;"richness";14
2016;1;"obs";3;2;"evenness";4,09141540674483
2016;1;"obs";3;5;"abundance";1239338647135,43
2016;1;"obs";3;5;"richness";8
2016;1;"obs";3;5;"evenness";2,41194861312739
2016;1;"obs";3;10;"abundance";4,47002050015192e+26
2016;1;"obs";3;10;"richness";8
2016;1;"obs";3;10;"evenness";1,00524787690437
2016;1;"obs";3;15;"abundance";2,72187669667072e+41
2016;1;"obs";3;15;"richness";8
2016;1;"obs";3;15;"evenness";1,0000100221569
2016;1;"obs";3;20;"abundance";1,65842979105515e+56
2016;1;"obs";3;20;"richness";8
2016;1;"obs";3;20;"evenness";1,0000000154422
2016;1;"obs";4;2;"abundance";258436,733879599
2016;1;"obs";4;2;"richness";14
2016;1;"obs";4;2;"evenness";4,09141540674483
2016;1;"obs";4;5;"abundance";1239338647135,43
2016;1;"obs";4;5;"richness";8
2016;1;"obs";4;5;"evenness";2,41194861312739
2016;1;"obs";4;10;"abundance";4,47002050015192e+26
2016;1;"obs";4;10;"richness";8
2016;1;"obs";4;10;"evenness";1,00524787690437
2016;1;"obs";4;15;"abundance";2,72187669667072e+41
2016;1;"obs";4;15;"richness";8
2016;1;"obs";4;15;"evenness";1,0000100221569
2016;1;"obs";4;20;"abundance";1,65842979105515e+56
2016;1;"obs";4;20;"richness";8
2016;1;"obs";4;20;"evenness";1,0000000154422
2016;1;"obs";5;2;"abundance";258436,733879599
2016;1;"obs";5;2;"richness";14
2016;1;"obs";5;2;"evenness";4,09141540674483
2016;1;"obs";5;5;"abundance";1239338647135,43
2016;1;"obs";5;5;"richness";8
2016;1;"obs";5;5;"evenness";2,41194861312739
2016;1;"obs";5;10;"abundance";4,47002050015192e+26
2016;1;"obs";5;10;"richness";8
2016;1;"obs";5;10;"evenness";1,00524787690437
2016;1;"obs";5;15;"abundance";2,72187669667072e+41
2016;1;"obs";5;15;"richness";8
2016;1;"obs";5;15;"evenness";1,0000100221569
2016;1;"obs";5;20;"abundance";1,65842979105515e+56
2016;1;"obs";5;20;"richness";8
2016;1;"obs";5;20;"evenness";1,0000000154422
2016;1;"obs";6;2;"abundance";258436,733879599
2016;1;"obs";6;2;"richness";14
2016;1;"obs";6;2;"evenness";4,09141540674483
2016;1;"obs";6;5;"abundance";1239338647135,43
2016;1;"obs";6;5;"richness";8
2016;1;"obs";6;5;"evenness";2,41194861312739
2016;1;"obs";6;10;"abundance";4,47002050015192e+26
2016;1;"obs";6;10;"richness";8
2016;1;"obs";6;10;"evenness";1,00524787690437
2016;1;"obs";6;15;"abundance";2,72187669667072e+41
2016;1;"obs";6;15;"richness";8
2016;1;"obs";6;15;"evenness";1,0000100221569
2016;1;"obs";6;20;"abundance";1,65842979105515e+56
2016;1;"obs";6;20;"richness";8
2016;1;"obs";6;20;"evenness";1,0000000154422
2016;1;"obs";7;2;"abundance";258436,733879599
2016;1;"obs";7;2;"richness";14
2016;1;"obs";7;2;"evenness";4,09141540674483
2016;1;"obs";7;5;"abundance";1239338647135,43
2016;1;"obs";7;5;"richness";8
2016;1;"obs";7;5;"evenness";2,41194861312739
2016;1;"obs";7;10;"abundance";4,47002050015192e+26
2016;1;"obs";7;10;"richness";8
2016;1;"obs";7;10;"evenness";1,00524787690437
2016;1;"obs";7;15;"abundance";2,72187669667072e+41
2016;1;"obs";7;15;"richness";8
2016;1;"obs";7;15;"evenness";1,0000100221569
2016;1;"obs";7;20;"abundance";1,65842979105515e+56
2016;1;"obs";7;20;"richness";8
2016;1;"obs";7;20;"evenness";1,0000000154422
2016;1;"obs";8;2;"abundance";258436,733879599
2016;1;"obs";8;2;"richness";14
2016;1;"obs";8;2;"evenness";4,09141540674483
2016;1;"obs";8;5;"abundance";1239338647135,43
2016;1;"obs";8;5;"richness";8
2016;1;"obs";8;5;"evenness";2,41194861312739
2016;1;"obs";8;10;"abundance";4,47002050015192e+26
2016;1;"obs";8;10;"richness";8
2016;1;"obs";8;10;"evenness";1,00524787690437
2016;1;"obs";8;15;"abundance";2,72187669667072e+41
2016;1;"obs";8;15;"richness";8
2016;1;"obs";8;15;"evenness";1,0000100221569
2016;1;"obs";8;20;"abundance";1,65842979105515e+56
2016;1;"obs";8;20;"richness";8
2016;1;"obs";8;20;"evenness";1,0000000154422
2016;1;"obs";9;2;"abundance";258436,733879599
2016;1;"obs";9;2;"richness";14
2016;1;"obs";9;2;"evenness";4,09141540674483
2016;1;"obs";9;5;"abundance";1239338647135,43
2016;1;"obs";9;5;"richness";8
2016;1;"obs";9;5;"evenness";2,41194861312739
2016;1;"obs";9;10;"abundance";4,47002050015192e+26
2016;1;"obs";9;10;"richness";8
2016;1;"obs";9;10;"evenness";1,00524787690437
2016;1;"obs";9;15;"abundance";2,72187669667072e+41
2016;1;"obs";9;15;"richness";8
2016;1;"obs";9;15;"evenness";1,0000100221569
2016;1;"obs";9;20;"abundance";1,65842979105515e+56
2016;1;"obs";9;20;"richness";8
2016;1;"obs";9;20;"evenness";1,0000000154422
2016;1;"obs";10;2;"abundance";258436,733879599
2016;1;"obs";10;2;"richness";14
2016;1;"obs";10;2;"evenness";4,09141540674483
