"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
2016;1;"dd";7;2;"evenness";5,6570341186614
2016;1;"dd";7;5;"abundance";22116,8466398475
2016;1;"dd";7;5;"richness";10
2016;1;"dd";7;5;"evenness";4,49902075215701
2016;1;"dd";7;10;"abundance";39623,9172679055
2016;1;"dd";7;10;"richness";9
2016;1;"dd";7;10;"evenness";3,84732754802183
2016;1;"dd";7;15;"abundance";11340,4200424516
2016;1;"dd";7;15;"richness";9
2016;1;"dd";7;15;"evenness";5,61222423720314
2016;1;"dd";7;20;"abundance";35877,9059682916
2016;1;"dd";7;20;"richness";9
2016;1;"dd";7;20;"evenness";4,89643910471983
2016;1;"dd";8;2;"abundance";157787,594592829
2016;1;"dd";8;2;"richness";15
2016;1;"dd";8;2;"evenness";5,78263598892068
2016;1;"dd";8;5;"abundance";26562,1028068027
2016;1;"dd";8;5;"richness";10
2016;1;"dd";8;5;"evenness";3,79125676438429
2016;1;"dd";8;10;"abundance";44485,8540212548
2016;1;"dd";8;10;"richness";8
2016;1;"dd";8;10;"evenness";3,13663510443125
2016;1;"dd";8;15;"abundance";26302,9139194334
2016;1;"dd";8;15;"richness";8
2016;1;"dd";8;15;"evenness";3,81534883205875
2016;1;"dd";8;20;"abundance";21986,7625687926
2016;1;"dd";8;20;"richness";8
2016;1;"dd";8;20;"evenness";4,75552784471342
2016;1;"dd";9;2;"abundance";152105,441265622
2016;1;"dd";9;2;"richness";15
2016;1;"dd";9;2;"evenness";5,91973500845954
2016;1;"dd";9;5;"abundance";17649,7900267135
2016;1;"dd";9;5;"richness";8
2016;1;"dd";9;5;"evenness";4,05685858233976
2016;1;"dd";9;10;"abundance";42927,1644277905
2016;1;"dd";9;10;"richness";8
2016;1;"dd";9;10;"evenness";3,96574511645685
2016;1;"dd";9;15;"abundance";13693,4688745746
2016;1;"dd";9;15;"richness";10
2016;1;"dd";9;15;"evenness";6,42867570612696
2016;1;"dd";9;20;"abundance";35046,1926924725
2016;1;"dd";9;20;"richness";8
2016;1;"dd";9;20;"evenness";5,68627256342589
2016;1;"dd";10;2;"abundance";148034,748099095
2016;1;"dd";10;2;"richness";15
2016;1;"dd";10;2;"evenness";6,06463512017691
2016;1;"dd";10;5;"abundance";22249,416480517
2016;1;"dd";10;5;"richness";8
2016;1;"dd";10;5;"evenness";4,26712717633596
2016;1;"dd";10;10;"abundance";27000,2512157755
2016;1;"dd";10;10;"richness";8
2016;1;"dd";10;10;"evenness";4,95968164953445
2016;1;"dd";10;15;"abundance";18197,2945721501
2016;1;"dd";10;15;"richness";8
2016;1;"dd";10;15;"evenness";6,00122391805173
2016;1;"dd";10;20;"abundance";32907,8058543117
2016;1;"dd";10;20;"richness";8
2016;1;"dd";10;20;"evenness";5,17136146907202
2016;1;"ia";1;2;"abundance";245407,036875541
2016;1;"ia";1;2;"richness";15
2016;1;"ia";1;2;"evenness";5,00575852596218
2016;1;"ia";1;5;"abundance";274355880997,234
2016;1;"ia";1;5;"richness";9
2016;1;"ia";1;5;"evenness";1,49240498561835
2016;1;"ia";1;10;"abundance";2,38940916465164e+26
2016;1;"ia";1;10;"richness";9
2016;1;"ia";1;10;"evenness";1,00000642318955
2016;1;"ia";1;15;"abundance";8,55689952338507e+40
2016;1;"ia";1;15;"richness";9
2016;1;"ia";1;15;"evenness";1,00000000010188
2016;1;"ia";1;20;"abundance";8,54493142689331e+55
2016;1;"ia";1;20;"richness";9
2016;1;"ia";1;20;"evenness";1
2016;1;"ia";2;2;"abundance";234510,607816567
2016;1;"ia";2;2;"richness";15
2016;1;"ia";2;2;"evenness";5,04727621443743
2016;1;"ia";2;5;"abundance";445262544448,34
2016;1;"ia";2;5;"richness";7
2016;1;"ia";2;5;"evenness";1,93927219797969
2016;1;"ia";2;10;"abundance";3,23614075534698e+26
2016;1;"ia";2;10;"richness";6
2016;1;"ia";2;10;"evenness";1,00201055515859
2016;1;"ia";2;15;"abundance";3,23093245561411e+41
2016;1;"ia";2;15;"richness";8
2016;1;"ia";2;15;"evenness";1,00000218817062
2016;1;"ia";2;20;"abundance";3,22641537540919e+56
2016;1;"ia";2;20;"richness";8
2016;1;"ia";2;20;"evenness";1,00000000193299
2016;1;"ia";3;2;"abundance";227030,50794425
2016;1;"ia";3;2;"richness";15
2016;1;"ia";3;2;"evenness";5,0894066949134
2016;1;"ia";3;5;"abundance";485741957654,494
2016;1;"ia";3;5;"richness";7
2016;1;"ia";3;5;"evenness";1,9099150248587
2016;1;"ia";3;10;"abundance";3,57378726727945e+26
2016;1;"ia";3;10;"richness";6
2016;1;"ia";3;10;"evenness";1,00194056506456
2016;1;"ia";3;15;"abundance";3,56806475160117e+41
2016;1;"ia";3;15;"richness";8
2016;1;"ia";3;15;"evenness";1,00000210897488
2016;1;"ia";3;20;"abundance";3,56307635351423e+56
2016;1;"ia";3;20;"richness";8
2016;1;"ia";3;20;"evenness";1,00000000186174
2016;1;"ia";4;2;"abundance";221828,08250863
2016;1;"ia";4;2;"richness";15
2016;1;"ia";4;2;"evenness";5,11921385809239
2016;1;"ia";4;5;"abundance";467459135351,583
2016;1;"ia";4;5;"richness";7
2016;1;"ia";4;5;"evenness";1,94527441627093
2016;1;"ia";4;10;"abundance";3,35216785039669e+26
2016;1;"ia";4;10;"richness";7
2016;1;"ia";4;10;"evenness";1,00212512628431
2016;1;"ia";4;15;"abundance";3,3467272597168e+41
2016;1;"ia";4;15;"richness";8
2016;1;"ia";4;15;"evenness";1,00000232128158
2016;1;"ia";4;20;"abundance";3,34204826179896e+56
2016;1;"ia";4;20;"richness";7
2016;1;"ia";4;20;"evenness";1,00000000205297
2016;1;"ia";5;2;"abundance";218286,515517325
2016;1;"ia";5;2;"richness";15
2016;1;"ia";5;2;"evenness";5,13875981455026
2016;1;"ia";5;5;"abundance";411889510481,962
2016;1;"ia";5;5;"richness";8
2016;1;"ia";5;5;"evenness";2,02780787693435
2016;1;"ia";5;10;"abundance";2,76643129551234e+26
2016;1;"ia";5;10;"richness";6
2016;1;"ia";5;10;"evenness";1,0025962345653
2016;1;"ia";5;15;"abundance";2,76178476668976e+41
2016;1;"ia";5;15;"richness";7
2016;1;"ia";5;15;"evenness";1,00000286731313
2016;1;"ia";5;20;"abundance";2,75792347013643e+56
2016;1;"ia";5;20;"richness";6
2016;1;"ia";5;20;"evenness";1,00000000254644
2016;1;"ia";6;2;"abundance";216018,581872524
2016;1;"ia";6;2;"richness";15
2016;1;"ia";6;2;"evenness";5,15202882269044
2016;1;"ia";6;5;"abundance";342924258380,707
2016;1;"ia";6;5;"richness";7
2016;1;"ia";6;5;"evenness";2,1272720845209
2016;1;"ia";6;10;"abundance";2,05418703275368e+26
2016;1;"ia";6;10;"richness";7
2016;1;"ia";6;10;"evenness";1,00346350233127
2016;1;"ia";6;15;"abundance";2,05051545874601e+41
2016;1;"ia";6;15;"richness";7
2016;1;"ia";6;15;"evenness";1,00000388824062
2016;1;"ia";6;20;"abundance";2,04764846380054e+56
2016;1;"ia";6;20;"richness";6
2016;1;"ia";6;20;"evenness";1,00000000347445
2016;1;"ia";7;2;"abundance";214770,111493152
2016;1;"ia";7;2;"richness";15
2016;1;"ia";7;2;"evenness";5,16245111628199
2016;1;"ia";7;5;"abundance";277242783233,622
2016;1;"ia";7;5;"richness";8
2016;1;"ia";7;5;"evenness";2,19158644911248
2016;1;"ia";7;10;"abundance";1,38717080315917e+26
2016;1;"ia";7;10;"richness";7
2016;1;"ia";7;10;"evenness";1,00497227881531
2016;1;"ia";7;15;"abundance";1,38441907474117e+41
2016;1;"ia";7;15;"richness";7
2016;1;"ia";7;15;"evenness";1,00000570417526
2016;1;"ia";7;20;"abundance";1,382483237183e+56
2016;1;"ia";7;20;"richness";7
2016;1;"ia";7;20;"evenness";1,00000000513835
2016;1;"ia";8;2;"abundance";214373,249149351
2016;1;"ia";8;2;"richness";15
2016;1;"ia";8;2;"evenness";5,17279340256855
2016;1;"ia";8;5;"abundance";223216990654,384
2016;1;"ia";8;5;"richness";8
2016;1;"ia";8;5;"evenness";2,15524679001959
2016;1;"ia";8;10;"abundance";8,53611338199353e+25
2016;1;"ia";8;10;"richness";7
2016;1;"ia";8;10;"evenness";1,00763560334769
2016;1;"ia";8;15;"abundance";8,51604124967875e+40
2016;1;"ia";8;15;"richness";7
2016;1;"ia";8;15;"evenness";1,0000090046635
2016;1;"ia";8;20;"abundance";8,50413131756277e+55
2016;1;"ia";8;20;"richness";7
2016;1;"ia";8;20;"evenness";1,00000000819359
2016;1;"ia";9;2;"abundance";214720,235480917
2016;1;"ia";9;2;"richness";15
2016;1;"ia";9;2;"evenness";5,18542103557196
2016;1;"ia";9;5;"abundance";184034998145,658
2016;1;"ia";9;5;"richness";8
2016;1;"ia";9;5;"evenness";1,98331841028741
2016;1;"ia";9;10;"abundance";4,7678028847796e+25
2016;1;"ia";9;10;"richness";6
2016;1;"ia";9;10;"evenness";1,01263501263784
2016;1;"ia";9;15;"abundance";4,75304593016958e+40
2016;1;"ia";9;15;"richness";6
2016;1;"ia";9;15;"evenness";1,00001543947591
2016;1;"ia";9;20;"abundance";4,74639648163796e+55
2016;1;"ia";9;20;"richness";6
2016;1;"ia";9;20;"evenness";1,00000001422751
2016;1;"ia";10;2;"abundance";215748,861275727
2016;1;"ia";10;2;"richness";15
2016;1;"ia";10;2;"evenness";5,20256461319878
2016;1;"ia";10;5;"abundance";160372076160,76
2016;1;"ia";10;5;"richness";9
2016;1;"ia";10;5;"evenness";1,71615982762659
2016;1;"ia";10;10;"abundance";2,40111419685263e+25
2016;1;"ia";10;10;"richness";7
2016;1;"ia";10;10;"evenness";1,0229506845758
2016;1;"ia";10;15;"abundance";2,38963067586676e+40
2016;1;"ia";10;15;"richness";6
2016;1;"ia";10;15;"evenness";1,00002940289127
2016;1;"ia";10;20;"abundance";2,38628512641283e+55
2016;1;"ia";10;20;"richness";7
2016;1;"ia";10;20;"evenness";1,00000002753932
2016;1;"id";1;2;"abundance";245407,036875541
2016;1;"id";1;2;"richness";15
2016;1;"id";1;2;"evenness";5,00575852596218
2016;1;"id";1;5;"abundance";274355880997,234
2016;1;"id";1;5;"richness";9
2016;1;"id";1;5;"evenness";1,49240498561835
2016;1;"id";1;10;"abundance";2,38940916465164e+26
2016;1;"id";1;10;"richness";9
2016;1;"id";1;10;"evenness";1,00000642318955
2016;1;"id";1;15;"abundance";8,55689952338507e+40
2016;1;"id";1;15;"richness";9
2016;1;"id";1;15;"evenness";1,00000000010188
2016;1;"id";1;20;"abundance";8,54493142689331e+55
2016;1;"id";1;20;"richness";9
2016;1;"id";1;20;"evenness";1
2016;1;"id";2;2;"abundance";161709,285220368
2016;1;"id";2;2;"richness";15
2016;1;"id";2;2;"evenness";5,16325674980075
2016;1;"id";2;5;"abundance";298733,781108957
2016;1;"id";2;5;"richness";7
2016;1;"id";2;5;"evenness";1,13489139642224
2016;1;"id";2;10;"abundance";21189,0887986294
2016;1;"id";2;10;"richness";2
2016;1;"id";2;10;"evenness";1,00799968207247
2016;1;"id";2;15;"abundance";1724,88085173792
2016;1;"id";2;15;"richness";2
2016;1;"id";2;15;"evenness";1,00014710636518
2016;1;"id";2;20;"abundance";150819,99683267
2016;1;"id";2;20;"richness";2
2016;1;"id";2;20;"evenness";1,00004443612161
2016;1;"id";3;2;"abundance";109903,275804656
2016;1;"id";3;2;"richness";15
2016;1;"id";3;2;"evenness";5,33634148817446
2016;1;"id";3;5;"abundance";114737,533679099
2016;1;"id";3;5;"richness";7
2016;1;"id";3;5;"evenness";1,12148886181595
2016;1;"id";3;10;"abundance";17007,0097469916
2016;1;"id";3;10;"richness";8
2016;1;"id";3;10;"evenness";1,92113945050642
2016;1;"id";3;15;"abundance";33046,9490616584
2016;1;"id";3;15;"richness";4
2016;1;"id";3;15;"evenness";1,00287401443406
2016;1;"id";3;20;"abundance";52716,8709347179
2016;1;"id";3;20;"richness";2
2016;1;"id";3;20;"evenness";1,00002542969772
2016;1;"id";4;2;"abundance";76871,4793931764
2016;1;"id";4;2;"richness";15
2016;1;"id";4;2;"evenness";5,53466746753298
2016;1;"id";4;5;"abundance";42473,7432361142
2016;1;"id";4;5;"richness";9
2016;1;"id";4;5;"evenness";1,24468758492324
2016;1;"id";4;10;"abundance";33465,1914006718
2016;1;"id";4;10;"richness";6
2016;1;"id";4;10;"evenness";1,04329192010413
2016;1;"id";4;15;"abundance";14718,4464951793
2016;1;"id";4;15;"richness";6
2016;1;"id";4;15;"evenness";1,18488750108215
2016;1;"id";4;20;"abundance";23957,8945505064
2016;1;"id";4;20;"richness";3
2016;1;"id";4;20;"evenness";1,00004020285663
2016;1;"id";5;2;"abundance";55242,2507748352
2016;1;"id";5;2;"richness";15
2016;1;"id";5;2;"evenness";5,77143821336363
2016;1;"id";5;5;"abundance";37812,635965362
2016;1;"id";5;5;"richness";9
2016;1;"id";5;5;"evenness";1,37598246980203
2016;1;"id";5;10;"abundance";3611,02965802529
2016;1;"id";5;10;"richness";5
2016;1;"id";5;10;"evenness";1,03003430497244
2016;1;"id";5;15;"abundance";17698,8522892414
2016;1;"id";5;15;"richness";5
2016;1;"id";5;15;"evenness";1,00178337032376
2016;1;"id";5;20;"abundance";15394,7851933862
2016;1;"id";5;20;"richness";2
2016;1;"id";5;20;"evenness";1,00011080498038
2016;1;"id";6;2;"abundance";40758,1098925539
2016;1;"id";6;2;"richness";15
2016;1;"id";6;2;"evenness";6,06544256746034
2016;1;"id";6;5;"abundance";24905,7786965403
2016;1;"id";6;5;"richness";13
2016;1;"id";6;5;"evenness";2,04169692249008
2016;1;"id";6;10;"abundance";8226,91500995853
2016;1;"id";6;10;"richness";6
2016;1;"id";6;10;"evenness";1,03386169080575
2016;1;"id";6;15;"abundance";7996,93635888979
2016;1;"id";6;15;"richness";4
2016;1;"id";6;15;"evenness";1,00358204595756
2016;1;"id";6;20;"abundance";23244,4778709996
2016;1;"id";6;20;"richness";4
2016;1;"id";6;20;"evenness";1,00010838225987
2016;1;"id";7;2;"abundance";30901,0620184967
2016;1;"id";7;2;"richness";15
2016;1;"id";7;2;"evenness";6,44350011155537
2016;1;"id";7;5;"abundance";15470,8117217564
2016;1;"id";7;5;"richness";12
2016;1;"id";7;5;"evenness";1,73408809986879
2016;1;"id";7;10;"abundance";33674,3188093176
2016;1;"id";7;10;"richness";8
2016;1;"id";7;10;"evenness";2,01598095510896
2016;1;"id";7;15;"abundance";11311,8420633108
2016;1;"id";7;15;"richness";4
2016;1;"id";7;15;"evenness";1,00264125059
2016;1;"id";7;20;"abundance";8799,45694059001
2016;1;"id";7;20;"richness";4
2016;1;"id";7;20;"evenness";1,00020662458561
2016;1;"id";8;2;"abundance";24167,1535222866
2016;1;"id";8;2;"richness";15
2016;1;"id";8;2;"evenness";6,93945366025412
2016;1;"id";8;5;"abundance";15119,8543663744
2016;1;"id";8;5;"richness";13
2016;1;"id";8;5;"evenness";2,04648610501304
2016;1;"id";8;10;"abundance";10578,0391466972
2016;1;"id";8;10;"richness";8
2016;1;"id";8;10;"evenness";1,05765624117228
2016;1;"id";8;15;"abundance";6880,09393066156
2016;1;"id";8;15;"richness";5
2016;1;"id";8;15;"evenness";1,16264702421078
2016;1;"id";8;20;"abundance";8861,73243049698
2016;1;"id";8;20;"richness";3
2016;1;"id";8;20;"evenness";1,00020705112206
2016;1;"id";9;2;"abundance";19699,8556896833
2016;1;"id";9;2;"richness";15
2016;1;"id";9;2;"evenness";7,56786023249664
2016;1;"id";9;5;"abundance";12801,9034576598
2016;1;"id";9;5;"richness";14
2016;1;"id";9;5;"evenness";2,662052472388
2016;1;"id";9;10;"abundance";9590,57930421473
2016;1;"id";9;10;"richness";9
2016;1;"id";9;10;"evenness";2,08385004810639
2016;1;"id";9;15;"abundance";5632,61224267973
2016;1;"id";9;15;"richness";6
2016;1;"id";9;15;"evenness";1,00883655453553
2016;1;"id";9;20;"abundance";10248,1080907792
2016;1;"id";9;20;"richness";7
2016;1;"id";9;20;"evenness";1,04920719675567
2016;1;"id";10;2;"abundance";17182,3851722592
2016;1;"id";10;2;"richness";15
2016;1;"id";10;2;"evenness";8,17401222574377
2016;1;"id";10;5;"abundance";57253,2063397681
2016;1;"id";10;5;"richness";14
2016;1;"id";10;5;"evenness";2,54656696097163
2016;1;"id";10;10;"abundance";13162,9057889688
2016;1;"id";10;10;"richness";6
2016;1;"id";10;10;"evenness";1,07474507176317
2016;1;"id";10;15;"abundance";14039,7221456132
2016;1;"id";10;15;"richness";5
2016;1;"id";10;15;"evenness";1,00647616755084
2016;1;"id";10;20;"abundance";22034,6140297727
2016;1;"id";10;20;"richness";4
2016;1;"id";10;20;"evenness";1,25220633823429
2016;1;"obs";1;2;"abundance";245407,036875541
2016;1;"obs";1;2;"richness";15
2016;1;"obs";1;2;"evenness";5,00575852596218
2016;1;"obs";1;5;"abundance";274355880997,234
2016;1;"obs";1;5;"richness";9
2016;1;"obs";1;5;"evenness";1,49240498561835
2016;1;"obs";1;10;"abundance";2,38940916465164e+26
2016;1;"obs";1;10;"richness";9
2016;1;"obs";1;10;"evenness";1,00000642318955
2016;1;"obs";1;15;"abundance";8,55689952338507e+40
2016;1;"obs";1;15;"richness";9
2016;1;"obs";1;15;"evenness";1,00000000010188
2016;1;"obs";1;20;"abundance";8,54493142689331e+55
2016;1;"obs";1;20;"richness";9
2016;1;"obs";1;20;"evenness";1
2016;1;"obs";2;2;"abundance";245407,036875541
2016;1;"obs";2;2;"richness";15
2016;1;"obs";2;2;"evenness";5,00575852596218
2016;1;"obs";2;5;"abundance";274355880997,234
2016;1;"obs";2;5;"richness";9
2016;1;"obs";2;5;"evenness";1,49240498561835
2016;1;"obs";2;10;"abundance";2,38940916465164e+26
2016;1;"obs";2;10;"richness";9
2016;1;"obs";2;10;"evenness";1,00000642318955
2016;1;"obs";2;15;"abundance";8,55689952338507e+40
2016;1;"obs";2;15;"richness";9
2016;1;"obs";2;15;"evenness";1,00000000010188
2016;1;"obs";2;20;"abundance";8,54493142689331e+55
2016;1;"obs";2;20;"richness";9
2016;1;"obs";2;20;"evenness";1
2016;1;"obs";3;2;"abundance";245407,036875541
2016;1;"obs";3;2;"richness";15
2016;1;"obs";3;2;"evenness";5,00575852596218
2016;1;"obs";3;5;"abundance";274355880997,234
2016;1;"obs";3;5;"richness";9
2016;1;"obs";3;5;"evenness";1,49240498561835
2016;1;"obs";3;10;"abundance";2,38940916465164e+26
2016;1;"obs";3;10;"richness";9
2016;1;"obs";3;10;"evenness";1,00000642318955
2016;1;"obs";3;15;"abundance";8,55689952338507e+40
2016;1;"obs";3;15;"richness";9
2016;1;"obs";3;15;"evenness";1,00000000010188
2016;1;"obs";3;20;"abundance";8,54493142689331e+55
2016;1;"obs";3;20;"richness";9
2016;1;"obs";3;20;"evenness";1
2016;1;"obs";4;2;"abundance";245407,036875541
2016;1;"obs";4;2;"richness";15
2016;1;"obs";4;2;"evenness";5,00575852596218
2016;1;"obs";4;5;"abundance";274355880997,234
2016;1;"obs";4;5;"richness";9
2016;1;"obs";4;5;"evenness";1,49240498561835
2016;1;"obs";4;10;"abundance";2,38940916465164e+26
2016;1;"obs";4;10;"richness";9
2016;1;"obs";4;10;"evenness";1,00000642318955
2016;1;"obs";4;15;"abundance";8,55689952338507e+40
2016;1;"obs";4;15;"richness";9
2016;1;"obs";4;15;"evenness";1,00000000010188
2016;1;"obs";4;20;"abundance";8,54493142689331e+55
2016;1;"obs";4;20;"richness";9
2016;1;"obs";4;20;"evenness";1
2016;1;"obs";5;2;"abundance";245407,036875541
2016;1;"obs";5;2;"richness";15
2016;1;"obs";5;2;"evenness";5,00575852596218
2016;1;"obs";5;5;"abundance";274355880997,234
2016;1;"obs";5;5;"richness";9
2016;1;"obs";5;5;"evenness";1,49240498561835
2016;1;"obs";5;10;"abundance";2,38940916465164e+26
2016;1;"obs";5;10;"richness";9
2016;1;"obs";5;10;"evenness";1,00000642318955
2016;1;"obs";5;15;"abundance";8,55689952338507e+40
2016;1;"obs";5;15;"richness";9
2016;1;"obs";5;15;"evenness";1,00000000010188
2016;1;"obs";5;20;"abundance";8,54493142689331e+55
2016;1;"obs";5;20;"richness";9
2016;1;"obs";5;20;"evenness";1
2016;1;"obs";6;2;"abundance";245407,036875541
2016;1;"obs";6;2;"richness";15
2016;1;"obs";6;2;"evenness";5,00575852596218
2016;1;"obs";6;5;"abundance";274355880997,234
2016;1;"obs";6;5;"richness";9
2016;1;"obs";6;5;"evenness";1,49240498561835
2016;1;"obs";6;10;"abundance";2,38940916465164e+26
2016;1;"obs";6;10;"richness";9
2016;1;"obs";6;10;"evenness";1,00000642318955
2016;1;"obs";6;15;"abundance";8,55689952338507e+40
2016;1;"obs";6;15;"richness";9
2016;1;"obs";6;15;"evenness";1,00000000010188
2016;1;"obs";6;20;"abundance";8,54493142689331e+55
2016;1;"obs";6;20;"richness";9
2016;1;"obs";6;20;"evenness";1
2016;1;"obs";7;2;"abundance";245407,036875541
2016;1;"obs";7;2;"richness";15
2016;1;"obs";7;2;"evenness";5,00575852596218
2016;1;"obs";7;5;"abundance";274355880997,234
2016;1;"obs";7;5;"richness";9
2016;1;"obs";7;5;"evenness";1,49240498561835
2016;1;"obs";7;10;"abundance";2,38940916465164e+26
2016;1;"obs";7;10;"richness";9
2016;1;"obs";7;10;"evenness";1,00000642318955
2016;1;"obs";7;15;"abundance";8,55689952338507e+40
2016;1;"obs";7;15;"richness";9
2016;1;"obs";7;15;"evenness";1,00000000010188
2016;1;"obs";7;20;"abundance";8,54493142689331e+55
2016;1;"obs";7;20;"richness";9
2016;1;"obs";7;20;"evenness";1
2016;1;"obs";8;2;"abundance";245407,036875541
2016;1;"obs";8;2;"richness";15
2016;1;"obs";8;2;"evenness";5,00575852596218
2016;1;"obs";8;5;"abundance";274355880997,234
2016;1;"obs";8;5;"richness";9
2016;1;"obs";8;5;"evenness";1,49240498561835
2016;1;"obs";8;10;"abundance";2,38940916465164e+26
2016;1;"obs";8;10;"richness";9
2016;1;"obs";8;10;"evenness";1,00000642318955
2016;1;"obs";8;15;"abundance";8,55689952338507e+40
2016;1;"obs";8;15;"richness";9
2016;1;"obs";8;15;"evenness";1,00000000010188
2016;1;"obs";8;20;"abundance";8,54493142689331e+55
2016;1;"obs";8;20;"richness";9
2016;1;"obs";8;20;"evenness";1
2016;1;"obs";9;2;"abundance";245407,036875541
2016;1;"obs";9;2;"richness";15
2016;1;"obs";9;2;"evenness";5,00575852596218
2016;1;"obs";9;5;"abundance";274355880997,234
2016;1;"obs";9;5;"richness";9
2016;1;"obs";9;5;"evenness";1,49240498561835
2016;1;"obs";9;10;"abundance";2,38940916465164e+26
2016;1;"obs";9;10;"richness";9
2016;1;"obs";9;10;"evenness";1,00000642318955
2016;1;"obs";9;15;"abundance";8,55689952338507e+40
2016;1;"obs";9;15;"richness";9
2016;1;"obs";9;15;"evenness";1,00000000010188
2016;1;"obs";9;20;"abundance";8,54493142689331e+55
2016;1;"obs";9;20;"richness";9
2016;1;"obs";9;20;"evenness";1
2016;1;"obs";10;2;"abundance";245407,036875541
2016;1;"obs";10;2;"richness";15
2016;1;"obs";10;2;"evenness";5,00575852596218
2016;1;"obs";10;5;"abundance";274355880997,234
2016;1;"obs";10;5;"richness";9
2016;1;"obs";10;5;"evenness";1,49240498561835
2016;1;"obs";10;10;"abundance";2,38940916465164e+26
2016;1;"obs";10;10;"richness";9
