"year";"plot";"subplot";"sp";"individuals";"SAD.model"
2018;9;"B1";"CETE";NA;"niche_fitness"
2019;9;"B1";"CETE";NA;"niche_fitness"
2015;1;"B2";"CETE";NA;"niche_fitness"
2016;1;"B2";"CETE";NA;"niche_fitness"
2017;1;"B2";"CETE";2492,65635433352;"niche_fitness"
2018;1;"B2";"CETE";NA;"niche_fitness"
2019;1;"B2";"CETE";NA;"niche_fitness"
2015;2;"B2";"CETE";373,05485368216;"niche_fitness"
2016;2;"B2";"CETE";NA;"niche_fitness"
2017;2;"B2";"CETE";NA;"niche_fitness"
2018;2;"B2";"CETE";NA;"niche_fitness"
2019;2;"B2";"CETE";NA;"niche_fitness"
2015;3;"B2";"CETE";NA;"niche_fitness"
2016;3;"B2";"CETE";NA;"niche_fitness"
2017;3;"B2";"CETE";NA;"niche_fitness"
2018;3;"B2";"CETE";NA;"niche_fitness"
2019;3;"B2";"CETE";NA;"niche_fitness"
2015;4;"B2";"CETE";NA;"niche_fitness"
2016;4;"B2";"CETE";NA;"niche_fitness"
2017;4;"B2";"CETE";NA;"niche_fitness"
2018;4;"B2";"CETE";NA;"niche_fitness"
2019;4;"B2";"CETE";NA;"niche_fitness"
2015;5;"B2";"CETE";NA;"niche_fitness"
2016;5;"B2";"CETE";NA;"niche_fitness"
2017;5;"B2";"CETE";NA;"niche_fitness"
2018;5;"B2";"CETE";NA;"niche_fitness"
2019;5;"B2";"CETE";NA;"niche_fitness"
2015;6;"B2";"CETE";NA;"niche_fitness"
2016;6;"B2";"CETE";NA;"niche_fitness"
2017;6;"B2";"CETE";NA;"niche_fitness"
2018;6;"B2";"CETE";NA;"niche_fitness"
2019;6;"B2";"CETE";NA;"niche_fitness"
2015;7;"B2";"CETE";NA;"niche_fitness"
2016;7;"B2";"CETE";NA;"niche_fitness"
2017;7;"B2";"CETE";NA;"niche_fitness"
2018;7;"B2";"CETE";NA;"niche_fitness"
2019;7;"B2";"CETE";NA;"niche_fitness"
2015;8;"B2";"CETE";NA;"niche_fitness"
2016;8;"B2";"CETE";NA;"niche_fitness"
2017;8;"B2";"CETE";NA;"niche_fitness"
2018;8;"B2";"CETE";NA;"niche_fitness"
2019;8;"B2";"CETE";2142,47564972068;"niche_fitness"
2015;9;"B2";"CETE";NA;"niche_fitness"
2016;9;"B2";"CETE";NA;"niche_fitness"
2017;9;"B2";"CETE";NA;"niche_fitness"
2018;9;"B2";"CETE";NA;"niche_fitness"
2019;9;"B2";"CETE";NA;"niche_fitness"
2015;1;"B3";"CETE";97,4921689786404;"niche_fitness"
2016;1;"B3";"CETE";NA;"niche_fitness"
2017;1;"B3";"CETE";2511,40557315565;"niche_fitness"
2018;1;"B3";"CETE";NA;"niche_fitness"
2019;1;"B3";"CETE";NA;"niche_fitness"
2015;2;"B3";"CETE";360,356774028706;"niche_fitness"
2016;2;"B3";"CETE";NA;"niche_fitness"
2017;2;"B3";"CETE";4635,80066493171;"niche_fitness"
2018;2;"B3";"CETE";NA;"niche_fitness"
2019;2;"B3";"CETE";NA;"niche_fitness"
2015;3;"B3";"CETE";NA;"niche_fitness"
2016;3;"B3";"CETE";NA;"niche_fitness"
2017;3;"B3";"CETE";NA;"niche_fitness"
2018;3;"B3";"CETE";939,422702996357;"niche_fitness"
2019;3;"B3";"CETE";NA;"niche_fitness"
2015;4;"B3";"CETE";NA;"niche_fitness"
2016;4;"B3";"CETE";NA;"niche_fitness"
2017;4;"B3";"CETE";NA;"niche_fitness"
2018;4;"B3";"CETE";NA;"niche_fitness"
2019;4;"B3";"CETE";NA;"niche_fitness"
2015;5;"B3";"CETE";NA;"niche_fitness"
2016;5;"B3";"CETE";NA;"niche_fitness"
2017;5;"B3";"CETE";NA;"niche_fitness"
2018;5;"B3";"CETE";NA;"niche_fitness"
2019;5;"B3";"CETE";NA;"niche_fitness"
2015;6;"B3";"CETE";NA;"niche_fitness"
2016;6;"B3";"CETE";NA;"niche_fitness"
2017;6;"B3";"CETE";NA;"niche_fitness"
2018;6;"B3";"CETE";NA;"niche_fitness"
2019;6;"B3";"CETE";NA;"niche_fitness"
2015;7;"B3";"CETE";NA;"niche_fitness"
2016;7;"B3";"CETE";NA;"niche_fitness"
2017;7;"B3";"CETE";NA;"niche_fitness"
2018;7;"B3";"CETE";NA;"niche_fitness"
2019;7;"B3";"CETE";NA;"niche_fitness"
2015;8;"B3";"CETE";NA;"niche_fitness"
2016;8;"B3";"CETE";NA;"niche_fitness"
2017;8;"B3";"CETE";NA;"niche_fitness"
2018;8;"B3";"CETE";NA;"niche_fitness"
2019;8;"B3";"CETE";2200,02931608079;"niche_fitness"
2015;9;"B3";"CETE";NA;"niche_fitness"
2016;9;"B3";"CETE";NA;"niche_fitness"
2017;9;"B3";"CETE";NA;"niche_fitness"
2018;9;"B3";"CETE";NA;"niche_fitness"
2019;9;"B3";"CETE";NA;"niche_fitness"
2015;1;"B4";"CETE";174,159225159365;"niche_fitness"
2016;1;"B4";"CETE";NA;"niche_fitness"
2017;1;"B4";"CETE";NA;"niche_fitness"
2018;1;"B4";"CETE";NA;"niche_fitness"
2019;1;"B4";"CETE";NA;"niche_fitness"
2015;2;"B4";"CETE";374,147116191751;"niche_fitness"
2016;2;"B4";"CETE";NA;"niche_fitness"
2017;2;"B4";"CETE";4670,74942248757;"niche_fitness"
2018;2;"B4";"CETE";NA;"niche_fitness"
2019;2;"B4";"CETE";1692,85371324664;"niche_fitness"
2015;3;"B4";"CETE";NA;"niche_fitness"
2016;3;"B4";"CETE";NA;"niche_fitness"
2017;3;"B4";"CETE";NA;"niche_fitness"
2018;3;"B4";"CETE";964,985837179412;"niche_fitness"
2019;3;"B4";"CETE";NA;"niche_fitness"
2015;4;"B4";"CETE";NA;"niche_fitness"
2016;4;"B4";"CETE";NA;"niche_fitness"
2017;4;"B4";"CETE";NA;"niche_fitness"
2018;4;"B4";"CETE";NA;"niche_fitness"
2019;4;"B4";"CETE";NA;"niche_fitness"
2015;5;"B4";"CETE";NA;"niche_fitness"
2016;5;"B4";"CETE";NA;"niche_fitness"
2017;5;"B4";"CETE";947,843747803716;"niche_fitness"
2018;5;"B4";"CETE";NA;"niche_fitness"
2019;5;"B4";"CETE";NA;"niche_fitness"
2015;6;"B4";"CETE";NA;"niche_fitness"
2016;6;"B4";"CETE";NA;"niche_fitness"
2017;6;"B4";"CETE";NA;"niche_fitness"
2018;6;"B4";"CETE";NA;"niche_fitness"
2019;6;"B4";"CETE";NA;"niche_fitness"
2015;7;"B4";"CETE";NA;"niche_fitness"
2016;7;"B4";"CETE";NA;"niche_fitness"
2017;7;"B4";"CETE";NA;"niche_fitness"
2018;7;"B4";"CETE";NA;"niche_fitness"
2019;7;"B4";"CETE";1732,41886899473;"niche_fitness"
2015;8;"B4";"CETE";NA;"niche_fitness"
2016;8;"B4";"CETE";NA;"niche_fitness"
2017;8;"B4";"CETE";NA;"niche_fitness"
2018;8;"B4";"CETE";NA;"niche_fitness"
2019;8;"B4";"CETE";2263,9551559733;"niche_fitness"
2015;9;"B4";"CETE";NA;"niche_fitness"
2016;9;"B4";"CETE";NA;"niche_fitness"
2017;9;"B4";"CETE";NA;"niche_fitness"
2018;9;"B4";"CETE";NA;"niche_fitness"
2019;9;"B4";"CETE";NA;"niche_fitness"
2015;1;"B5";"CETE";NA;"niche_fitness"
2016;1;"B5";"CETE";NA;"niche_fitness"
2017;1;"B5";"CETE";2474,13027562144;"niche_fitness"
2018;1;"B5";"CETE";NA;"niche_fitness"
2019;1;"B5";"CETE";NA;"niche_fitness"
2015;2;"B5";"CETE";407,365407986969;"niche_fitness"
2016;2;"B5";"CETE";NA;"niche_fitness"
2017;2;"B5";"CETE";4608,40030156965;"niche_fitness"
2018;2;"B5";"CETE";NA;"niche_fitness"
2019;2;"B5";"CETE";NA;"niche_fitness"
2015;3;"B5";"CETE";NA;"niche_fitness"
2016;3;"B5";"CETE";NA;"niche_fitness"
2017;3;"B5";"CETE";NA;"niche_fitness"
2018;3;"B5";"CETE";955,298626253365;"niche_fitness"
2019;3;"B5";"CETE";NA;"niche_fitness"
2015;4;"B5";"CETE";NA;"niche_fitness"
2016;4;"B5";"CETE";NA;"niche_fitness"
2017;4;"B5";"CETE";NA;"niche_fitness"
2018;4;"B5";"CETE";NA;"niche_fitness"
2019;4;"B5";"CETE";NA;"niche_fitness"
2015;5;"B5";"CETE";NA;"niche_fitness"
2016;5;"B5";"CETE";NA;"niche_fitness"
2017;5;"B5";"CETE";998,29211074633;"niche_fitness"
2018;5;"B5";"CETE";NA;"niche_fitness"
2019;5;"B5";"CETE";NA;"niche_fitness"
2015;6;"B5";"CETE";NA;"niche_fitness"
2016;6;"B5";"CETE";NA;"niche_fitness"
2017;6;"B5";"CETE";NA;"niche_fitness"
2018;6;"B5";"CETE";NA;"niche_fitness"
2019;6;"B5";"CETE";NA;"niche_fitness"
2015;7;"B5";"CETE";NA;"niche_fitness"
2016;7;"B5";"CETE";NA;"niche_fitness"
2017;7;"B5";"CETE";NA;"niche_fitness"
2018;7;"B5";"CETE";NA;"niche_fitness"
2019;7;"B5";"CETE";1679,65861074686;"niche_fitness"
2015;8;"B5";"CETE";NA;"niche_fitness"
2016;8;"B5";"CETE";NA;"niche_fitness"
2017;8;"B5";"CETE";NA;"niche_fitness"
2018;8;"B5";"CETE";NA;"niche_fitness"
2019;8;"B5";"CETE";1992,88685770043;"niche_fitness"
2015;9;"B5";"CETE";NA;"niche_fitness"
2016;9;"B5";"CETE";NA;"niche_fitness"
2017;9;"B5";"CETE";NA;"niche_fitness"
2018;9;"B5";"CETE";NA;"niche_fitness"
2019;9;"B5";"CETE";NA;"niche_fitness"
2015;1;"B6";"CETE";73,1771276590073;"niche_fitness"
2016;1;"B6";"CETE";NA;"niche_fitness"
2017;1;"B6";"CETE";2661,29406027584;"niche_fitness"
2018;1;"B6";"CETE";964,063563271596;"niche_fitness"
2019;1;"B6";"CETE";NA;"niche_fitness"
2015;2;"B6";"CETE";439,334776080492;"niche_fitness"
2016;2;"B6";"CETE";NA;"niche_fitness"
2017;2;"B6";"CETE";NA;"niche_fitness"
2018;2;"B6";"CETE";NA;"niche_fitness"
2019;2;"B6";"CETE";NA;"niche_fitness"
2015;3;"B6";"CETE";NA;"niche_fitness"
2016;3;"B6";"CETE";NA;"niche_fitness"
2017;3;"B6";"CETE";NA;"niche_fitness"
2018;3;"B6";"CETE";NA;"niche_fitness"
2019;3;"B6";"CETE";NA;"niche_fitness"
2015;4;"B6";"CETE";NA;"niche_fitness"
2016;4;"B6";"CETE";NA;"niche_fitness"
2017;4;"B6";"CETE";NA;"niche_fitness"
2018;4;"B6";"CETE";NA;"niche_fitness"
2019;4;"B6";"CETE";NA;"niche_fitness"
2015;5;"B6";"CETE";NA;"niche_fitness"
2016;5;"B6";"CETE";NA;"niche_fitness"
2017;5;"B6";"CETE";968,916358161074;"niche_fitness"
2018;5;"B6";"CETE";NA;"niche_fitness"
2019;5;"B6";"CETE";NA;"niche_fitness"
2015;6;"B6";"CETE";NA;"niche_fitness"
2016;6;"B6";"CETE";NA;"niche_fitness"
2017;6;"B6";"CETE";NA;"niche_fitness"
2018;6;"B6";"CETE";NA;"niche_fitness"
2019;6;"B6";"CETE";NA;"niche_fitness"
2015;7;"B6";"CETE";NA;"niche_fitness"
2016;7;"B6";"CETE";NA;"niche_fitness"
2017;7;"B6";"CETE";NA;"niche_fitness"
2018;7;"B6";"CETE";NA;"niche_fitness"
2019;7;"B6";"CETE";NA;"niche_fitness"
2015;8;"B6";"CETE";NA;"niche_fitness"
2016;8;"B6";"CETE";NA;"niche_fitness"
2017;8;"B6";"CETE";NA;"niche_fitness"
2018;8;"B6";"CETE";NA;"niche_fitness"
2019;8;"B6";"CETE";2116,79543114846;"niche_fitness"
2015;9;"B6";"CETE";NA;"niche_fitness"
2016;9;"B6";"CETE";NA;"niche_fitness"
2017;9;"B6";"CETE";NA;"niche_fitness"
2018;9;"B6";"CETE";NA;"niche_fitness"
2019;9;"B6";"CETE";NA;"niche_fitness"
2015;1;"C1";"CETE";NA;"niche_fitness"
2016;1;"C1";"CETE";NA;"niche_fitness"
2017;1;"C1";"CETE";NA;"niche_fitness"
2018;1;"C1";"CETE";NA;"niche_fitness"
2019;1;"C1";"CETE";NA;"niche_fitness"
2015;2;"C1";"CETE";401,805676302237;"niche_fitness"
2016;2;"C1";"CETE";NA;"niche_fitness"
2017;2;"C1";"CETE";4420,76941476266;"niche_fitness"
2018;2;"C1";"CETE";1448,43274424357;"niche_fitness"
2019;2;"C1";"CETE";NA;"niche_fitness"
2015;3;"C1";"CETE";100,519530605379;"niche_fitness"
2016;3;"C1";"CETE";NA;"niche_fitness"
2017;3;"C1";"CETE";NA;"niche_fitness"
2018;3;"C1";"CETE";979,954804045925;"niche_fitness"
2019;3;"C1";"CETE";NA;"niche_fitness"
2015;4;"C1";"CETE";NA;"niche_fitness"
2016;4;"C1";"CETE";NA;"niche_fitness"
2017;4;"C1";"CETE";NA;"niche_fitness"
2018;4;"C1";"CETE";NA;"niche_fitness"
2019;4;"C1";"CETE";NA;"niche_fitness"
2015;5;"C1";"CETE";NA;"niche_fitness"
2016;5;"C1";"CETE";NA;"niche_fitness"
2017;5;"C1";"CETE";NA;"niche_fitness"
2018;5;"C1";"CETE";NA;"niche_fitness"
2019;5;"C1";"CETE";NA;"niche_fitness"
2015;6;"C1";"CETE";NA;"niche_fitness"
2016;6;"C1";"CETE";NA;"niche_fitness"
2017;6;"C1";"CETE";NA;"niche_fitness"
2018;6;"C1";"CETE";NA;"niche_fitness"
2019;6;"C1";"CETE";NA;"niche_fitness"
2015;7;"C1";"CETE";NA;"niche_fitness"
2016;7;"C1";"CETE";NA;"niche_fitness"
2017;7;"C1";"CETE";NA;"niche_fitness"
2018;7;"C1";"CETE";NA;"niche_fitness"
2019;7;"C1";"CETE";1772,00050575145;"niche_fitness"
2015;8;"C1";"CETE";NA;"niche_fitness"
2016;8;"C1";"CETE";NA;"niche_fitness"
2017;8;"C1";"CETE";NA;"niche_fitness"
2018;8;"C1";"CETE";NA;"niche_fitness"
2019;8;"C1";"CETE";1916,07247805146;"niche_fitness"
2015;9;"C1";"CETE";NA;"niche_fitness"
2016;9;"C1";"CETE";NA;"niche_fitness"
2017;9;"C1";"CETE";NA;"niche_fitness"
2018;9;"C1";"CETE";NA;"niche_fitness"
2019;9;"C1";"CETE";NA;"niche_fitness"
2015;1;"C2";"CETE";103,428421443484;"niche_fitness"
2016;1;"C2";"CETE";NA;"niche_fitness"
2017;1;"C2";"CETE";NA;"niche_fitness"
2018;1;"C2";"CETE";NA;"niche_fitness"
2019;1;"C2";"CETE";NA;"niche_fitness"
2015;2;"C2";"CETE";397,469042706073;"niche_fitness"
2016;2;"C2";"CETE";NA;"niche_fitness"
2017;2;"C2";"CETE";4616,1728494105;"niche_fitness"
2018;2;"C2";"CETE";1487,22847752315;"niche_fitness"
2019;2;"C2";"CETE";1759,88394115189;"niche_fitness"
2015;3;"C2";"CETE";100,342445346379;"niche_fitness"
2016;3;"C2";"CETE";NA;"niche_fitness"
2017;3;"C2";"CETE";NA;"niche_fitness"
2018;3;"C2";"CETE";979,358998873634;"niche_fitness"
2019;3;"C2";"CETE";NA;"niche_fitness"
2015;4;"C2";"CETE";NA;"niche_fitness"
2016;4;"C2";"CETE";NA;"niche_fitness"
2017;4;"C2";"CETE";NA;"niche_fitness"
2018;4;"C2";"CETE";NA;"niche_fitness"
2019;4;"C2";"CETE";NA;"niche_fitness"
2015;5;"C2";"CETE";NA;"niche_fitness"
2016;5;"C2";"CETE";NA;"niche_fitness"
2017;5;"C2";"CETE";930,335157504951;"niche_fitness"
2018;5;"C2";"CETE";NA;"niche_fitness"
2019;5;"C2";"CETE";NA;"niche_fitness"
2015;6;"C2";"CETE";NA;"niche_fitness"
2016;6;"C2";"CETE";NA;"niche_fitness"
2017;6;"C2";"CETE";NA;"niche_fitness"
2018;6;"C2";"CETE";NA;"niche_fitness"
2019;6;"C2";"CETE";NA;"niche_fitness"
2015;7;"C2";"CETE";NA;"niche_fitness"
2016;7;"C2";"CETE";NA;"niche_fitness"
2017;7;"C2";"CETE";NA;"niche_fitness"
2018;7;"C2";"CETE";NA;"niche_fitness"
2019;7;"C2";"CETE";1813,12458416137;"niche_fitness"
2015;8;"C2";"CETE";NA;"niche_fitness"
2016;8;"C2";"CETE";NA;"niche_fitness"
2017;8;"C2";"CETE";NA;"niche_fitness"
2018;8;"C2";"CETE";NA;"niche_fitness"
2019;8;"C2";"CETE";2156,53080349552;"niche_fitness"
2015;9;"C2";"CETE";NA;"niche_fitness"
2016;9;"C2";"CETE";NA;"niche_fitness"
2017;9;"C2";"CETE";NA;"niche_fitness"
2018;9;"C2";"CETE";NA;"niche_fitness"
2019;9;"C2";"CETE";NA;"niche_fitness"
2015;1;"C3";"CETE";76,3857371210667;"niche_fitness"
2016;1;"C3";"CETE";NA;"niche_fitness"
2017;1;"C3";"CETE";NA;"niche_fitness"
2018;1;"C3";"CETE";NA;"niche_fitness"
2019;1;"C3";"CETE";NA;"niche_fitness"
2015;2;"C3";"CETE";379,679301945349;"niche_fitness"
2016;2;"C3";"CETE";NA;"niche_fitness"
2017;2;"C3";"CETE";4724,81169846512;"niche_fitness"
2018;2;"C3";"CETE";NA;"niche_fitness"
2019;2;"C3";"CETE";NA;"niche_fitness"
2015;3;"C3";"CETE";NA;"niche_fitness"
2016;3;"C3";"CETE";NA;"niche_fitness"
2017;3;"C3";"CETE";1920,58358731956;"niche_fitness"
2018;3;"C3";"CETE";985,114950268021;"niche_fitness"
2019;3;"C3";"CETE";NA;"niche_fitness"
2015;4;"C3";"CETE";NA;"niche_fitness"
2016;4;"C3";"CETE";NA;"niche_fitness"
2017;4;"C3";"CETE";NA;"niche_fitness"
2018;4;"C3";"CETE";NA;"niche_fitness"
2019;4;"C3";"CETE";NA;"niche_fitness"
2015;5;"C3";"CETE";NA;"niche_fitness"
2016;5;"C3";"CETE";NA;"niche_fitness"
2017;5;"C3";"CETE";948,310313861954;"niche_fitness"
2018;5;"C3";"CETE";NA;"niche_fitness"
2019;5;"C3";"CETE";NA;"niche_fitness"
2015;6;"C3";"CETE";NA;"niche_fitness"
2016;6;"C3";"CETE";NA;"niche_fitness"
2017;6;"C3";"CETE";NA;"niche_fitness"
2018;6;"C3";"CETE";NA;"niche_fitness"
2019;6;"C3";"CETE";NA;"niche_fitness"
2015;7;"C3";"CETE";NA;"niche_fitness"
2016;7;"C3";"CETE";NA;"niche_fitness"
2017;7;"C3";"CETE";NA;"niche_fitness"
2018;7;"C3";"CETE";NA;"niche_fitness"
2019;7;"C3";"CETE";1838,82108803058;"niche_fitness"
2015;8;"C3";"CETE";NA;"niche_fitness"
2016;8;"C3";"CETE";NA;"niche_fitness"
2017;8;"C3";"CETE";NA;"niche_fitness"
2018;8;"C3";"CETE";NA;"niche_fitness"
2019;8;"C3";"CETE";2342,17784571835;"niche_fitness"
2015;9;"C3";"CETE";NA;"niche_fitness"
2016;9;"C3";"CETE";NA;"niche_fitness"
2017;9;"C3";"CETE";NA;"niche_fitness"
2018;9;"C3";"CETE";NA;"niche_fitness"
2019;9;"C3";"CETE";NA;"niche_fitness"
2015;1;"C4";"CETE";NA;"niche_fitness"
2016;1;"C4";"CETE";NA;"niche_fitness"
2017;1;"C4";"CETE";NA;"niche_fitness"
2018;1;"C4";"CETE";NA;"niche_fitness"
2019;1;"C4";"CETE";NA;"niche_fitness"
2015;2;"C4";"CETE";374,164716015504;"niche_fitness"
2016;2;"C4";"CETE";NA;"niche_fitness"
2017;2;"C4";"CETE";4615,34595734441;"niche_fitness"
2018;2;"C4";"CETE";1510,77136536784;"niche_fitness"
2019;2;"C4";"CETE";1725,20713895037;"niche_fitness"
2015;3;"C4";"CETE";120,77540206413;"niche_fitness"
2016;3;"C4";"CETE";NA;"niche_fitness"
2017;3;"C4";"CETE";1879,8428659728;"niche_fitness"
2018;3;"C4";"CETE";992,473799835932;"niche_fitness"
2019;3;"C4";"CETE";NA;"niche_fitness"
2015;4;"C4";"CETE";NA;"niche_fitness"
2016;4;"C4";"CETE";NA;"niche_fitness"
2017;4;"C4";"CETE";NA;"niche_fitness"
2018;4;"C4";"CETE";NA;"niche_fitness"
2019;4;"C4";"CETE";NA;"niche_fitness"
2015;5;"C4";"CETE";NA;"niche_fitness"
2016;5;"C4";"CETE";NA;"niche_fitness"
2017;5;"C4";"CETE";950,034967129901;"niche_fitness"
2018;5;"C4";"CETE";NA;"niche_fitness"
2019;5;"C4";"CETE";NA;"niche_fitness"
2015;6;"C4";"CETE";NA;"niche_fitness"
2016;6;"C4";"CETE";NA;"niche_fitness"
2017;6;"C4";"CETE";NA;"niche_fitness"
2018;6;"C4";"CETE";NA;"niche_fitness"
2019;6;"C4";"CETE";NA;"niche_fitness"
2015;7;"C4";"CETE";NA;"niche_fitness"
2016;7;"C4";"CETE";NA;"niche_fitness"
2017;7;"C4";"CETE";NA;"niche_fitness"
2018;7;"C4";"CETE";NA;"niche_fitness"
2019;7;"C4";"CETE";1732,09279078311;"niche_fitness"
2015;8;"C4";"CETE";NA;"niche_fitness"
2016;8;"C4";"CETE";NA;"niche_fitness"
2017;8;"C4";"CETE";NA;"niche_fitness"
2018;8;"C4";"CETE";NA;"niche_fitness"
2019;8;"C4";"CETE";2122,52658408045;"niche_fitness"
2015;9;"C4";"CETE";NA;"niche_fitness"
2016;9;"C4";"CETE";NA;"niche_fitness"
2017;9;"C4";"CETE";NA;"niche_fitness"
2018;9;"C4";"CETE";NA;"niche_fitness"
2019;9;"C4";"CETE";NA;"niche_fitness"
2015;1;"C5";"CETE";NA;"niche_fitness"
2016;1;"C5";"CETE";NA;"niche_fitness"
2017;1;"C5";"CETE";NA;"niche_fitness"
2018;1;"C5";"CETE";NA;"niche_fitness"
2019;1;"C5";"CETE";NA;"niche_fitness"
2015;2;"C5";"CETE";479,060254933568;"niche_fitness"
2016;2;"C5";"CETE";NA;"niche_fitness"
2017;2;"C5";"CETE";4311,91411138665;"niche_fitness"
2018;2;"C5";"CETE";1453,61479257735;"niche_fitness"
2019;2;"C5";"CETE";NA;"niche_fitness"
2015;3;"C5";"CETE";148,56646208676;"niche_fitness"
2016;3;"C5";"CETE";NA;"niche_fitness"
2017;3;"C5";"CETE";2000,11689668067;"niche_fitness"
2018;3;"C5";"CETE";966,456348177847;"niche_fitness"
2019;3;"C5";"CETE";NA;"niche_fitness"
2015;4;"C5";"CETE";NA;"niche_fitness"
2016;4;"C5";"CETE";NA;"niche_fitness"
2017;4;"C5";"CETE";NA;"niche_fitness"
2018;4;"C5";"CETE";NA;"niche_fitness"
2019;4;"C5";"CETE";NA;"niche_fitness"
2015;5;"C5";"CETE";NA;"niche_fitness"
2016;5;"C5";"CETE";NA;"niche_fitness"
2017;5;"C5";"CETE";981,673056587583;"niche_fitness"
2018;5;"C5";"CETE";NA;"niche_fitness"
2019;5;"C5";"CETE";NA;"niche_fitness"
2015;6;"C5";"CETE";NA;"niche_fitness"
2016;6;"C5";"CETE";NA;"niche_fitness"
2017;6;"C5";"CETE";NA;"niche_fitness"
2018;6;"C5";"CETE";NA;"niche_fitness"
2019;6;"C5";"CETE";NA;"niche_fitness"
2015;7;"C5";"CETE";NA;"niche_fitness"
2016;7;"C5";"CETE";NA;"niche_fitness"
2017;7;"C5";"CETE";NA;"niche_fitness"
2018;7;"C5";"CETE";NA;"niche_fitness"
2019;7;"C5";"CETE";1681,4266300153;"niche_fitness"
2015;8;"C5";"CETE";NA;"niche_fitness"
2016;8;"C5";"CETE";NA;"niche_fitness"
2017;8;"C5";"CETE";NA;"niche_fitness"
2018;8;"C5";"CETE";NA;"niche_fitness"
2019;8;"C5";"CETE";2309,65021488113;"niche_fitness"
2015;9;"C5";"CETE";NA;"niche_fitness"
2016;9;"C5";"CETE";NA;"niche_fitness"
2017;9;"C5";"CETE";NA;"niche_fitness"
2018;9;"C5";"CETE";NA;"niche_fitness"
2019;9;"C5";"CETE";NA;"niche_fitness"
2015;1;"C6";"CETE";NA;"niche_fitness"
2016;1;"C6";"CETE";NA;"niche_fitness"
2017;1;"C6";"CETE";NA;"niche_fitness"
2018;1;"C6";"CETE";NA;"niche_fitness"
2019;1;"C6";"CETE";NA;"niche_fitness"
2015;2;"C6";"CETE";388,852989202444;"niche_fitness"
2016;2;"C6";"CETE";NA;"niche_fitness"
2017;2;"C6";"CETE";4600,39686852159;"niche_fitness"
2018;2;"C6";"CETE";NA;"niche_fitness"
2019;2;"C6";"CETE";1754,50374932332;"niche_fitness"
2015;3;"C6";"CETE";NA;"niche_fitness"
2016;3;"C6";"CETE";NA;"niche_fitness"
2017;3;"C6";"CETE";NA;"niche_fitness"
2018;3;"C6";"CETE";969,203730082149;"niche_fitness"
2019;3;"C6";"CETE";NA;"niche_fitness"
2015;4;"C6";"CETE";NA;"niche_fitness"
2016;4;"C6";"CETE";NA;"niche_fitness"
2017;4;"C6";"CETE";NA;"niche_fitness"
2018;4;"C6";"CETE";NA;"niche_fitness"
2019;4;"C6";"CETE";NA;"niche_fitness"
2015;5;"C6";"CETE";NA;"niche_fitness"
2016;5;"C6";"CETE";NA;"niche_fitness"
2017;5;"C6";"CETE";982,892950315443;"niche_fitness"
2018;5;"C6";"CETE";NA;"niche_fitness"
2019;5;"C6";"CETE";NA;"niche_fitness"
2015;6;"C6";"CETE";NA;"niche_fitness"
2016;6;"C6";"CETE";NA;"niche_fitness"
2017;6;"C6";"CETE";NA;"niche_fitness"
2018;6;"C6";"CETE";NA;"niche_fitness"
2019;6;"C6";"CETE";NA;"niche_fitness"
2015;7;"C6";"CETE";NA;"niche_fitness"
2016;7;"C6";"CETE";NA;"niche_fitness"
2017;7;"C6";"CETE";NA;"niche_fitness"
2018;7;"C6";"CETE";NA;"niche_fitness"
2019;7;"C6";"CETE";1762,67714169801;"niche_fitness"
2015;8;"C6";"CETE";NA;"niche_fitness"
2016;8;"C6";"CETE";NA;"niche_fitness"
2017;8;"C6";"CETE";NA;"niche_fitness"
2018;8;"C6";"CETE";NA;"niche_fitness"
2019;8;"C6";"CETE";2016,81974119371;"niche_fitness"
2015;9;"C6";"CETE";NA;"niche_fitness"
2016;9;"C6";"CETE";NA;"niche_fitness"
2017;9;"C6";"CETE";NA;"niche_fitness"
2018;9;"C6";"CETE";NA;"niche_fitness"
2019;9;"C6";"CETE";NA;"niche_fitness"
2015;1;"D1";"CETE";NA;"niche_fitness"
2016;1;"D1";"CETE";NA;"niche_fitness"
2017;1;"D1";"CETE";2592,33460623233;"niche_fitness"
2018;1;"D1";"CETE";NA;"niche_fitness"
2019;1;"D1";"CETE";NA;"niche_fitness"
2015;2;"D1";"CETE";387,110733189069;"niche_fitness"
2016;2;"D1";"CETE";NA;"niche_fitness"
2017;2;"D1";"CETE";4047,7015216862;"niche_fitness"
2018;2;"D1";"CETE";1498,90932753459;"niche_fitness"
2019;2;"D1";"CETE";NA;"niche_fitness"
2015;3;"D1";"CETE";NA;"niche_fitness"
2016;3;"D1";"CETE";NA;"niche_fitness"
2017;3;"D1";"CETE";NA;"niche_fitness"
2018;3;"D1";"CETE";954,807254309264;"niche_fitness"
2019;3;"D1";"CETE";NA;"niche_fitness"
2015;4;"D1";"CETE";NA;"niche_fitness"
2016;4;"D1";"CETE";NA;"niche_fitness"
2017;4;"D1";"CETE";NA;"niche_fitness"
2018;4;"D1";"CETE";NA;"niche_fitness"
2019;4;"D1";"CETE";2223,5147252477;"niche_fitness"
2015;5;"D1";"CETE";NA;"niche_fitness"
2016;5;"D1";"CETE";NA;"niche_fitness"
2017;5;"D1";"CETE";NA;"niche_fitness"
2018;5;"D1";"CETE";NA;"niche_fitness"
2019;5;"D1";"CETE";NA;"niche_fitness"
